service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
6732,0,0,0,0,1,0,1,20181123,20181130
2993,0,0,0,0,0,0,1,20181202,20181207
14443,0,0,0,0,0,1,1,20181118,20181208
6755,1,1,1,1,1,0,1,20181119,20181130
6752,1,1,1,1,1,0,1,20181112,20181118
6753,1,1,1,1,1,0,0,20181105,20181109
6727,1,1,1,1,1,0,0,20181105,20181109
6725,1,1,1,1,1,0,0,20181105,20181109
6760,1,1,1,1,1,0,1,20181105,20181111
14445,1,0,0,0,0,0,0,20181119,20181203
14446,0,0,0,0,0,1,0,20181110,20181117
14447,0,1,1,1,1,0,0,20181120,20181207
14448,0,1,1,1,1,0,0,20181106,20181109
14449,0,0,0,0,0,0,1,20181125,20181202
14450,0,1,1,1,1,0,0,20181113,20181116
14451,0,0,0,0,0,1,0,20181201,20181208
14455,0,0,0,0,0,0,1,20181109,20181207
14456,0,0,0,0,1,0,0,20181109,20181130
14457,0,0,0,0,0,0,1,20181119,20181207
7658,0,0,0,0,0,0,1,20181119,20181125
14458,0,0,0,0,0,1,0,20181110,20181117
5997,0,0,0,0,1,0,0,20181109,20181123
7663,0,0,0,0,0,0,1,20181119,20181125
7661,0,0,0,0,1,0,0,20181109,20181123
14459,0,0,0,1,1,1,0,20181221,20190104
14460,1,1,1,1,1,1,0,20181210,20190202
7664,0,0,0,0,0,0,1,20181209,20190203
14461,1,1,1,1,1,1,0,20190107,20190202
14462,0,0,0,0,1,1,0,20181222,20190105
14463,0,0,0,0,0,0,1,20181223,20181230
14464,0,0,0,0,0,0,1,20181231,20190120
1588,0,0,0,0,1,0,0,20181214,20190201
7678,1,1,1,1,0,0,0,20181210,20190131
2266,0,0,0,0,0,1,0,20181215,20190112
14465,0,0,0,0,1,1,0,20181214,20190201
14466,1,1,1,1,1,0,1,20181209,20190201
7700,0,0,0,0,0,0,1,20190127,20190203
7701,0,0,0,0,0,0,1,20181209,20190203
2265,0,0,0,0,0,1,1,20181209,20181223
184,1,1,1,1,1,0,0,20181210,20190201
14467,0,0,0,0,0,1,0,20181215,20190105
14468,1,1,1,1,0,0,0,20181210,20190131
14469,1,1,1,1,1,0,0,20181210,20190201
14470,1,1,1,1,1,0,0,20181210,20190201
14471,0,0,0,0,1,1,0,20181214,20190201
14472,0,0,0,0,0,0,1,20181209,20181223
7690,0,0,0,0,1,0,0,20181214,20190201
1097,0,0,0,0,0,0,1,20190127,20190203
7691,0,0,0,0,0,0,1,20181209,20181223
7697,1,1,1,1,0,0,0,20181210,20190131
7686,0,0,0,0,0,1,1,20181209,20181223
1504,1,1,1,1,1,0,0,20181105,20181116
7754,1,1,1,1,1,0,0,20181105,20181116
1549,1,1,1,1,1,1,1,20181105,20181116
7713,1,1,1,1,1,1,0,20181105,20181116
7772,1,1,1,1,0,1,1,20181105,20181115
7775,1,1,1,1,0,1,1,20181117,20181208
7725,1,1,1,1,1,1,1,20181105,20181116
7764,0,0,0,0,1,0,0,20181109,20181116
7718,1,1,1,1,1,1,0,20181117,20181208
7737,1,1,1,1,1,1,1,20181105,20181116
7726,0,0,0,0,0,1,1,20181117,20181125
7720,1,1,1,1,1,1,1,20181105,20181116
79,0,0,0,0,0,0,1,20181118,20181202
14473,1,1,1,1,1,0,1,20181105,20181116
7770,1,1,1,1,1,0,1,20181118,20181207
7776,1,1,1,1,1,0,1,20181117,20181208
7769,1,1,1,1,1,0,1,20181105,20181116
7706,0,1,1,1,1,0,0,20181106,20181116
7703,1,0,0,0,0,0,0,20181105,20181112
7758,1,1,1,1,1,1,1,20181117,20181208
7755,1,1,1,1,1,1,1,20181105,20181116
7746,1,1,1,1,1,1,1,20181105,20181116
7743,1,1,1,1,1,1,0,20181105,20181116
7734,1,1,1,1,1,0,0,20190121,20190201
5214,0,0,0,0,1,0,0,20181214,20190118
7774,1,1,1,1,0,1,1,20181209,20190131
7722,1,1,1,1,1,1,1,20181209,20190201
7729,1,1,1,1,1,1,1,20181209,20190120
276,0,0,0,0,0,0,1,20181209,20190120
7727,0,1,1,1,0,0,0,20190129,20190131
7752,1,1,1,1,1,0,0,20181210,20190201
7714,1,1,1,1,1,1,0,20181210,20181223
7748,1,1,1,1,0,0,0,20190121,20190124
284,1,1,1,1,1,0,0,20190128,20190201
1561,1,1,1,1,1,0,0,20190114,20190201
2288,1,1,1,1,1,0,0,20181210,20181223
7767,1,0,0,0,1,0,0,20190125,20190201
7710,0,1,1,1,0,0,0,20190115,20190131
7711,0,0,0,1,1,0,0,20181211,20190111
7768,1,1,1,1,1,0,1,20190107,20190131
7760,0,0,0,0,0,0,1,20190120,20190125
7761,1,1,1,1,1,1,1,20181209,20190113
7709,0,0,0,0,1,0,0,20190125,20190201
1088,1,0,0,0,0,0,0,20190114,20190121
2285,1,1,1,1,1,1,1,20181209,20190113
7733,1,1,1,1,1,0,1,20190114,20190131
2259,0,0,0,0,0,0,1,20181209,20181223
7738,1,1,1,1,1,0,0,20190121,20190125
7750,0,0,0,0,0,1,1,20190112,20190113
7740,1,1,1,1,1,0,0,20190128,20190201
7741,1,1,1,1,1,1,0,20181210,20181223
13217,1,1,1,1,1,1,0,20181105,20181208
150,1,1,1,1,1,0,1,20181105,20181207
2158,0,0,0,0,0,1,0,20181110,20181208
3334,1,1,1,1,1,1,1,20181105,20181208
14474,1,1,1,1,1,1,1,20181105,20181208
1683,1,1,1,1,1,0,0,20181105,20181207
13219,0,0,0,0,0,1,1,20181110,20181208
13221,0,0,0,0,0,1,0,20181110,20181208
13226,1,1,1,1,1,1,1,20181105,20181208
6430,0,0,0,0,0,1,1,20181110,20181208
4613,1,1,1,1,1,0,0,20181126,20181130
13225,1,1,1,1,1,1,0,20181105,20181208
13224,1,1,1,1,1,1,1,20181105,20181208
14475,0,0,0,0,0,1,0,20181110,20181208
6404,1,1,1,1,1,1,0,20181105,20181208
13235,1,1,1,1,1,0,1,20181105,20181207
13236,1,1,1,1,1,1,0,20181105,20181208
14476,1,1,1,1,1,0,0,20181105,20181207
14477,1,1,1,1,1,0,0,20181105,20181207
14478,1,1,1,1,1,0,0,20181105,20181207
13255,0,0,0,0,0,1,0,20181109,20181208
13260,0,0,0,0,1,1,1,20181119,20181208
6023,1,1,1,0,0,0,0,20181112,20181114
13278,1,1,1,1,0,0,0,20181105,20181118
13268,1,1,1,1,1,1,1,20181119,20181208
14479,1,1,1,1,1,0,0,20181105,20181207
1595,0,0,0,0,0,1,1,20181111,20181208
14480,0,0,0,0,0,0,1,20181111,20181202
13266,1,1,1,1,1,1,1,20181119,20181208
14481,0,0,0,0,0,1,1,20181111,20181208
14482,1,1,1,1,1,0,0,20181105,20181207
13267,1,1,1,1,0,0,0,20181105,20181115
1604,1,1,1,1,1,1,1,20181119,20181208
13257,0,0,0,0,0,1,0,20181110,20181208
13274,1,1,1,1,1,0,0,20181105,20181207
1256,1,1,1,1,1,0,1,20181119,20181207
13287,0,0,0,0,1,1,1,20181109,20181207
13271,1,1,1,1,1,1,1,20181108,20181208
13284,0,0,0,0,0,1,0,20181123,20181208
13280,1,1,1,1,1,0,0,20181105,20181207
13270,1,1,1,1,1,1,0,20181119,20181208
4581,1,1,1,1,1,1,0,20181119,20181208
13276,1,1,1,1,1,1,1,20181105,20181208
4403,1,1,1,1,1,1,1,20181119,20181208
13264,1,1,1,1,1,0,0,20181126,20181207
13273,0,0,0,0,0,1,1,20181111,20181208
1297,0,0,0,0,0,1,1,20181124,20181208
4465,1,1,1,1,1,1,0,20181105,20181208
13290,0,0,0,0,1,1,1,20181209,20181223
13272,0,0,0,0,0,1,1,20181209,20190203
13259,0,0,0,0,0,1,1,20181209,20190203
13263,1,1,1,1,1,0,0,20181210,20190201
1656,0,0,0,0,0,1,0,20181215,20190202
13288,1,1,1,1,1,1,1,20181221,20190105
13277,1,1,1,1,1,1,1,20181222,20190106
13285,1,1,1,1,1,1,1,20181221,20190105
4228,1,1,1,1,1,1,1,20181221,20190106
14483,1,1,1,1,1,1,1,20181222,20190106
14486,1,1,1,1,1,1,1,20181222,20190105
13292,0,0,0,0,0,1,1,20181209,20190203
13291,0,0,0,0,0,1,1,20181209,20190203
