route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE140662,13,OCESN423016R0200230147,"423016",0,,
OCE140664,12,OCESN034045R0100130133,"34045",1,,
OCE140664,12,OCESN034051R0100130116,"34051",1,,
OCE140664,12,OCESN034041R0100130122,"34041",1,,
OCE140664,3,OCESN034047R0100130117,"34047",1,,
OCE140664,12,OCESN034048R0100130132,"34048",0,,
OCE140664,13,OCESN034040R0100130114,"34040",0,,
OCE140664,12,OCESN034044R0100130123,"34044",0,,
OCE140664,12,OCESN034050R0100130113,"34050",0,,
OCE140656,3,OCESN034223R0100130118,"34223",1,,
OCE140656,7,OCESN034223R0200230120,"34223",1,,
OCE140656,12,OCESN034221R0100130362,"34221",1,,
OCE140656,516,OCESN034225R0100130131,"34225",1,,
OCE140656,4,OCESN034227R0100130363,"34227",1,,
OCE140656,13,OCESN034229R0100130364,"34229",1,,
OCE140656,7,OCESN034226R0100130141,"34226",0,,
OCE140656,13,OCESN034220R0100130134,"34220",0,,
OCE140656,1074,OCESN034224R0500530432,"34224",0,,
OCE140656,3629,OCESN034224R0100130435,"34224",0,,
OCE140656,12,OCESN034222R0100130119,"34222",0,,
OCE140656,7,OCESN034228R0100130137,"34228",0,,
OCESN-87775866-87775007,918,OCESN423095R0100130461,"423095",1,,
OCESN-87775866-87775007,918,OCESN423094R0100130462,"423094",0,,
OCESN-87615286-87615161,3259,OCESN423093R0100130448,"423093",1,,
OCESN-87615286-87615161,3259,OCESN423091R0100130452,"423091",1,,
OCESN-87615286-87615161,3259,OCESN423092R0100130453,"423092",0,,
OCESN-87615286-87615161,3259,OCESN423090R0100130449,"423090",0,,
OCESN-87784009-87784686,65,OCESN425357R0400430551,"425357",1,,
OCESN-87784009-87784686,65,OCESN425365R0400430528,"425365",1,,
OCESN-87784009-87784686,65,OCESN425361R0400430547,"425361",1,,
OCESN-87784009-87784686,34,OCESN425359R0400430521,"425359",1,,
OCESN-87784009-87784686,100,OCESN425363R0400430524,"425363",1,,
OCESN-87784009-87784686,65,OCESN425355R0300330537,"425355",1,,
OCESN-87784009-87784686,65,OCESN425353R0300330540,"425353",1,,
OCESN-87784009-87784686,57,OCESN425351R0400430552,"425351",1,,
OCESN-87784009-87784686,100,OCESN425362R0400430566,"425362",0,,
OCESN-87784009-87784686,65,OCESN425360R0400430546,"425360",0,,
OCESN-87784009-87784686,57,OCESN425350R0300330569,"425350",0,,
OCESN-87784009-87784686,34,OCESN425354R0400430533,"425354",0,,
OCESN-87784009-87784686,65,OCESN425356R0300330534,"425356",0,,
OCESN-87784009-87784686,65,OCESN425364R0400430532,"425364",0,,
OCESN-87784009-87784686,65,OCESN425352R0300330544,"425352",0,,
OCESN-87784009-87784686,65,OCESN425358R0400430542,"425358",0,,
OCESN-87783282-87783605,65,OCESN034257R0200230876,"34257",1,,
OCESN-87783282-87783605,57,OCESN034256R0200230884,"34256",0,,
OCESN-87783001-87783241,241,OCESN034215R0200230917,"34215",1,,
OCESN-87783001-87783241,3712,OCESN034217R0200230887,"34217",1,,
OCESN-87783001-87783241,241,OCESN034210R0200230924,"34210",0,,
OCESN-87781609-87781005,44,OCESN034407R0200230498,"34407",1,,
OCESN-87781609-87781005,44,OCESN034403R0200230493,"34403",1,,
OCESN-87781609-87781005,57,OCESN034409R0200230511,"34409",1,,
OCESN-87781609-87781005,57,OCESN034411R0200230503,"34411",1,,
OCESN-87781609-87781005,44,OCESN034405R0200230507,"34405",1,,
OCESN-87781609-87781005,57,OCESN034401R0200230499,"34401",1,,
OCESN-87781609-87781005,57,OCESN034406R0200230512,"34406",0,,
OCESN-87781609-87781005,57,OCESN034410R0200230496,"34410",0,,
OCESN-87781609-87781005,32,OCESN034408R0200230505,"34408",0,,
OCESN-87781609-87781005,57,OCESN034404R0200230482,"34404",0,,
OCESN-87781609-87781005,44,OCESN034402R0200230483,"34402",0,,
OCESN-87781609-87781005,44,OCESN034400R0200230495,"34400",0,,
OCESN-87785006-87784009,918,OCESN423099R0100130523,"423099",1,,
OCESN-87785006-87784009,918,OCESN423096R0100130525,"423096",0,,
OCESN-87785006-87784009,918,OCESN423098R0100130529,"423098",0,,
OCESN-87775171-87783605,3592,OCESN034243R0200230869,"34243",1,,
OCESN-87775171-87783605,65,OCESN034071R0200230998,"34071",1,,
OCESN-87775171-87783605,3578,OCESN034074R0200230896,"34074",0,,
OCESN-87775171-87783605,65,OCESN034072R0200230867,"34072",0,,
OCESN-87775171-87783282,34,OCESN034253R0300330875,"34253",1,,
OCESN-87775171-87783282,65,OCESN034258R0200230798,"34258",0,,
OCESN-87615286-87781104,422,OCESN423102R0100130880,"423102",0,,
OCESN-87615286-87781104,1563,OCESN423100R0100130731,"423100",0,,
OCESN-87615286-87781104,422,OCESN423104R0100130729,"423104",0,,
OCESN-87775213-87775171,1459,OCESN423074R0100130428,"423074",0,,
OCESN-87765008-87775007,3,OCESN423097R0100130519,"423097",1,,
OCESN-87615161-87615260,57,OCESN423001R0200230478,"423001",1,,
OCESN-87615161-87615260,57,OCESN423003R0200230479,"423003",1,,
OCESN-87615161-87615260,57,OCESN423002R0200230486,"423002",0,,
OCESN-87615161-87615260,57,OCESN423000R0100130488,"423000",0,,
OCE144650,7,OCESN034407R0100130501,"34407",1,,
OCE144650,7,OCESN034403R0100130491,"34403",1,,
OCE144650,13,OCESN034401R0100130497,"34401",1,,
OCE144650,7,OCESN034405R0100130506,"34405",1,,
OCE144650,13,OCESN034409R0100130508,"34409",1,,
OCE144650,13,OCESN034411R0100130504,"34411",1,,
OCE144650,13,OCESN034404R0100130481,"34404",0,,
OCE144650,119,OCESN034408R0100130509,"34408",0,,
OCE144650,13,OCESN034406R0100130510,"34406",0,,
OCE144650,13,OCESN034410R0100130502,"34410",0,,
OCE144650,7,OCESN034402R0100130484,"34402",0,,
OCE144650,7,OCESN034400R0100130500,"34400",0,,
OCE140665,12,OCESN034003R0100130487,"34003",1,,
OCE140665,12,OCESN034001R0100130485,"34001",1,,
OCE140665,12,OCESN034002R0100130489,"34002",0,,
OCE140665,12,OCESN034004R0100130492,"34004",0,,
OCE646,12,OCESN425353R0200230538,"425353",1,,
OCE646,12,OCESN425355R0200230539,"425355",1,,
OCE646,12,OCESN425361R0200230545,"425361",1,,
OCE646,3,OCESN425359R0200230522,"425359",1,,
OCE646,39,OCESN425363R0200230527,"425363",1,,
OCE646,12,OCESN425365R0200230530,"425365",1,,
OCE646,12,OCESN425357R0200230549,"425357",1,,
OCE646,13,OCESN425351R0200230550,"425351",1,,
OCE646,12,OCESN425358R0200230535,"425358",0,,
OCE646,12,OCESN425356R0200230536,"425356",0,,
OCE646,13,OCESN425350R0200230568,"425350",0,,
OCE646,39,OCESN425362R0200230567,"425362",0,,
OCE646,3,OCESN425354R0200230531,"425354",0,,
OCE646,12,OCESN425352R0200230541,"425352",0,,
OCE646,12,OCESN425364R0200230526,"425364",0,,
OCE646,12,OCESN425360R0200230543,"425360",0,,
OCE140657,3573,OCESN034219R0100130886,"34219",1,,
OCE140657,646,OCESN034213R0100130758,"34213",1,,
OCE140657,13,OCESN034215R0100130916,"34215",1,,
OCE140657,696,OCESN034217R0100130889,"34217",1,,
OCE140657,12,OCESN034218R0100130954,"34218",0,,
OCE140657,13,OCESN034210R0100130919,"34210",0,,
OCESN-87783282-87783001,3606,OCESN034213R0200230759,"34213",1,,
OCESN-87783282-87783001,3713,OCESN034219R0200230894,"34219",1,,
OCESN-87783282-87783001,238,OCESN034218R0200230946,"34218",0,,
OCE140659,3,OCESN034253R0200230872,"34253",1,,
OCE140659,12,OCESN034257R0100130877,"34257",1,,
OCE140659,35,OCESN034251R0100130940,"34251",1,,
OCE140659,12,OCESN034258R0100130796,"34258",0,,
OCE140659,13,OCESN034256R0100130882,"34256",0,,
OCE140659,16,OCESN034254R0100130920,"34254",0,,
OCE140661,13,OCESN034241R0100130878,"34241",1,,
OCE140661,13,OCESN034240R0100130797,"34240",0,,
OCESN-87734699-87783282,57,OCESN034241R0200230888,"34241",1,,
OCESN-87734699-87783282,57,OCESN034240R0200230802,"34240",0,,
OCESN-87783605-87783001,3708,OCESN034183R0100130868,"34183",1,,
OCESN-87783605-87783001,245,OCESN034181R0100130883,"34181",1,,
OCESN-87783605-87783001,245,OCESN034182R0100130897,"34182",0,,
OCESN-87783605-87783001,242,OCESN034180R0100130819,"34180",0,,
OCESN-87775171-87734350,65,OCESN034063R0200230870,"34063",1,,
OCESN-87775171-87734350,3711,OCESN034065R0200230881,"34065",1,,
OCESN-87775171-87734350,195,OCESN034067R0200230838,"34067",1,,
OCESN-87775171-87734350,65,OCESN034064R0200230893,"34064",0,,
OCESN-87775171-87734350,65,OCESN034066R0200230885,"34066",0,,
OCE140660,45,OCESN034067R0100130840,"34067",1,,
OCE140660,3710,OCESN034065R0100130879,"34065",1,,
OCE140660,12,OCESN034063R0100130873,"34063",1,,
OCE140660,12,OCESN034071R0100130996,"34071",1,,
OCE140660,3593,OCESN034243R0100130874,"34243",1,,
OCE140660,12,OCESN034066R0100130890,"34066",0,,
OCE140660,12,OCESN034064R0100130891,"34064",0,,
OCE140660,12,OCESN034072R0100130866,"34072",0,,
OCE140660,16,OCESN034074R0100130895,"34074",0,,
OCESN-87783605-87613422,227,OCESN034185R0100130898,"34185",1,,
OCESN-87783605-87613422,245,OCESN034187R0100130892,"34187",1,,
OCESN-87783605-87613422,253,OCESN034186R0100130918,"34186",0,,
OCESN-87783605-87613422,242,OCESN034184R0100130953,"34184",0,,
OCESN-87783605-87783241,36,OCESN034251R0200230941,"34251",1,,
OCESN-87783605-87783241,3578,OCESN034254R0200230925,"34254",0,,
OCE1209984,1571,OCESN416018R0100131143,"416018",0,,
OCE1209984,1571,OCESN416012R0100131142,"416012",0,,
OCE1209985,1244,OCESN414141R0100131139,"414141",1,,
OCE1209985,1244,OCESN414140R0100131138,"414140",0,,
OCE372846,19,OCESN036691R0200232288,"36691",1,,
OCE372846,4,OCESN036693R0400432343,"36693",1,,
OCE372846,394,OCESN036651R0100132241,"36651",1,,
OCE372846,3,OCESN036645R0100132368,"36645",1,,
OCE372846,45,OCESN036649R0200232363,"36649",1,,
OCE372846,521,OCESN036653R0200232265,"36653",1,,
OCE372846,119,OCESN036651R0200232242,"36651",1,,
OCE372846,82,OCESN036641R0100132354,"36641",1,,
OCE372846,401,OCESN036649R0300332357,"36649",1,,
OCE372846,119,OCESN036649R0400432362,"36649",1,,
OCE372846,119,OCESN036655R0200232316,"36655",1,,
OCE372846,400,OCESN036643R0200232330,"36643",1,,
OCE372846,3,OCESN036683R0300332238,"36683",1,,
OCE372846,3,OCESN036671R0400432317,"36671",1,,
OCE372846,12,OCESN036675R0100132320,"36675",1,,
OCE372846,19,OCESN036679R0300332374,"36679",1,,
OCE372846,29,OCESN036673R0300332255,"36673",1,,
OCE372846,29,OCESN036681R0100132261,"36681",1,,
OCE372846,7,OCESN036615R0600631898,"36615",1,,
OCE372846,119,OCESN036623R0300331899,"36623",1,,
OCE372846,7,OCESN036625R0500531900,"36625",1,,
OCE372846,394,OCESN036619R0500531895,"36619",1,,
OCE372846,4,OCESN036615R0700731896,"36615",1,,
OCE372846,119,OCESN036615R0500531897,"36615",1,,
OCE372846,45,OCESN036629R0400431902,"36629",1,,
OCE372846,400,OCESN036605R0500531922,"36605",1,,
OCE372846,82,OCESN036605R0600631924,"36605",1,,
OCE372846,3,OCESN036601R0500531931,"36601",1,,
OCE372846,119,OCESN036617R0500531888,"36617",1,,
OCE372846,7,OCESN036609R0500531850,"36609",1,,
OCE372846,4,OCESN036607R0400431918,"36607",1,,
OCE372846,400,OCESN036631R0100131529,"36631",1,,
OCE372846,3,OCESN036690R0300332299,"36690",0,,
OCE372846,29,OCESN036678R0300332302,"36678",0,,
OCE372846,13,OCESN036670R0200232370,"36670",0,,
OCE372846,3,OCESN036678R0800832303,"36678",0,,
OCE372846,13,OCESN036674R0800832372,"36674",0,,
OCE372846,7,OCESN036680R0400432318,"36680",0,,
OCE372846,7,OCESN036676R0200232244,"36676",0,,
OCE372846,7,OCESN036672R0500532223,"36672",0,,
OCE372846,686,OCESN036640R0200232369,"36640",0,,
OCE372846,521,OCESN036660R0100132315,"36660",0,,
OCE372846,1376,OCESN036646R0200232323,"36646",0,,
OCE372846,3905,OCESN036646R0100132327,"36646",0,,
OCE372846,4,OCESN036650R0100132227,"36650",0,,
OCE372846,119,OCESN036654R0400432290,"36654",0,,
OCE372846,400,OCESN036642R0100132277,"36642",0,,
OCE372846,3,OCESN036652R0300332271,"36652",0,,
OCE372846,7,OCESN036648R0200232291,"36648",0,,
OCE372846,400,OCESN036644R0100132306,"36644",0,,
OCE372846,2438,OCESN036606R0300331848,"36606",0,,
OCE372846,3,OCESN036600R0300331844,"36600",0,,
OCE372846,119,OCESN036624R0300331847,"36624",0,,
OCE372846,7,OCESN036626R0300331846,"36626",0,,
OCE372846,119,OCESN036618R0300331845,"36618",0,,
OCE372846,7,OCESN036608R0400431921,"36608",0,,
OCE372846,45,OCESN036628R0300331849,"36628",0,,
OCE372846,12,OCESN036610R0500531901,"36610",0,,
OCE372846,3,OCESN036602R0400431925,"36602",0,,
OCE372846,119,OCESN036632R0200231814,"36632",0,,
OCESN-87444414-87444372,1677,OCESN036819R0400432285,"36819",1,,
OCESN-87444414-87444372,1670,OCESN036811R0400432250,"36811",1,,
OCESN-87444414-87444372,3963,OCESN036821R0300332333,"36821",1,,
OCESN-87444414-87444372,1670,OCESN036815R0200232301,"36815",1,,
OCESN-87444414-87444372,3959,OCESN036819R0500532286,"36819",1,,
OCESN-87444414-87444372,3962,OCESN036821R0200232332,"36821",1,,
OCESN-87444414-87444372,3955,OCESN036815R0300332297,"36815",1,,
OCESN-87444414-87444372,3955,OCESN036811R0500532254,"36811",1,,
OCESN-87444414-87444372,567,OCESN036816R0500532341,"36816",0,,
OCESN-87444414-87444372,1641,OCESN036816R0400432334,"36816",0,,
OCESN-87444414-87444372,1670,OCESN036818R0500532355,"36818",0,,
OCESN-87444414-87444372,3955,OCESN036818R0600632353,"36818",0,,
OCESN-87444414-87444372,3955,OCESN036812R0400432259,"36812",0,,
OCESN-87444414-87444372,1670,OCESN036812R0300332253,"36812",0,,
OCESN-87444414-87444372,3958,OCESN036810R0500532275,"36810",0,,
OCESN-87444414-87444372,3957,OCESN036810R0400432274,"36810",0,,
OCE587,4,OCESN036707R0200232247,"36707",1,,
OCE587,4,OCESN036709R0400432258,"36709",1,,
OCE587,394,OCESN036705R0200232263,"36705",1,,
OCE587,400,OCESN036700R0400432360,"36700",0,,
OCE587,394,OCESN036706R0100132279,"36706",0,,
OCE587,82,OCESN036702R0400432268,"36702",0,,
OCE583,29,OCESN036811R0300332249,"36811",1,,
OCE583,29,OCESN036815R0100132298,"36815",1,,
OCE583,687,OCESN036819R0200232283,"36819",1,,
OCE583,3961,OCESN036821R0100132328,"36821",1,,
OCE583,45,OCESN036816R0200232331,"36816",0,,
OCE583,29,OCESN036818R0300332352,"36818",0,,
OCE583,137,OCESN036810R0200232272,"36810",0,,
OCE583,29,OCESN036812R0200232252,"36812",0,,
OCE583,178,OCESN036800R0200232280,"36800",0,,
OCESN-87444265-87444372,34,OCESN036800R0400432278,"36800",0,,
OCESN-87444711-87444562,1259,OCESN036705R0600632264,"36705",1,,
OCESN-87444711-87444562,33,OCESN036707R0400432239,"36707",1,,
OCESN-87444711-87444562,33,OCESN036709R0600632260,"36709",1,,
OCESN-87444711-87444562,3956,OCESN036702R0600632269,"36702",0,,
OCESN-87444711-87444562,1259,OCESN036706R0300332282,"36706",0,,
OCESN-87444711-87444562,2656,OCESN036700R0600632356,"36700",0,,
OCE368849,119,OCESN036561R0400431890,"36561",1,,
OCE368849,7,OCESN036559R0200231835,"36559",1,,
OCE368849,4,OCESN036543R0200231831,"36543",1,,
OCE368849,3,OCESN036541R0200231839,"36541",1,,
OCE368849,12,OCESN036555R0600631953,"36555",1,,
OCE368849,178,OCESN036551R0200231893,"36551",1,,
OCE368849,29,OCESN036553R0200231832,"36553",1,,
OCE368849,29,OCESN036549R0200231940,"36549",1,,
OCE368849,3,OCESN036505R0200231824,"36505",1,,
OCE368849,401,OCESN036509R0200231885,"36509",1,,
OCE368849,3897,OCESN036521R0200231961,"36521",1,,
OCE368849,7,OCESN036513R0200231879,"36513",1,,
OCE368849,3941,OCESN036523R0700732165,"36523",1,,
OCE368849,3,OCESN036503R0200231825,"36503",1,,
OCE368849,178,OCESN036517R0200231886,"36517",1,,
OCE368849,3,OCESN036501R0200231833,"36501",1,,
OCE368849,394,OCESN036577R0200231841,"36577",1,,
OCE368849,3,OCESN036579R0200231842,"36579",1,,
OCE368849,4,OCESN036575R0200231838,"36575",1,,
OCE368849,178,OCESN036581R0200231880,"36581",1,,
OCE368849,119,OCESN036587R0300331891,"36587",1,,
OCE368849,29,OCESN036506R0200231962,"36506",0,,
OCE368849,7,OCESN036522R0300331955,"36522",0,,
OCE368849,7,OCESN036510R0200231887,"36510",0,,
OCE368849,178,OCESN036500R0200231875,"36500",0,,
OCE368849,3,OCESN036512R0200231827,"36512",0,,
OCE368849,29,OCESN036502R0200231954,"36502",0,,
OCE368849,502,OCESN036504R0200231877,"36504",0,,
OCE368849,3,OCESN036574R0200231840,"36574",0,,
OCE368849,3,OCESN036570R0200231837,"36570",0,,
OCE368849,400,OCESN036530R0100131792,"36530",0,,
OCE368849,119,OCESN036560R0300331830,"36560",0,,
OCE368849,82,OCESN036546R0200231920,"36546",0,,
OCE368849,687,OCESN036550R0200231881,"36550",0,,
OCE368849,29,OCESN036542R0200231829,"36542",0,,
OCE368849,13,OCESN036548R0200231942,"36548",0,,
OCE368849,400,OCESN036540R0200231828,"36540",0,,
OCE368849,7,OCESN036558R0300331889,"36558",0,,
OCE368849,394,OCESN036558R0400431892,"36558",0,,
OCE368849,4,OCESN036544R0200231834,"36544",0,,
OCE368849,3915,OCESN036556R0200232084,"36556",0,,
OCE368849,7,OCESN036554R0400432073,"36554",0,,
OCE368849,687,OCESN036556R0400432080,"36556",0,,
OCE368849,3913,OCESN036554R0500532071,"36554",0,,
OCE368849,400,OCESN036546R0300331916,"36546",0,,
OCE368849,3,OCESN036532R0200231836,"36532",0,,
OCE368849,4,OCESN036580R0200231843,"36580",0,,
OCE368849,3914,OCESN036582R0300332075,"36582",0,,
OCE368849,119,OCESN036516R0200231715,"36516",0,,
OCE616,3,OCESN037103R0100141087,"37103",1,,
OCE616,3,OCESN037101R0100141088,"37101",1,,
OCE616,3,OCESN036850R0100132251,"36850",0,,
OCE616,3,OCESN036852R0100132292,"36852",0,,
OCESN-87444000-87411017,34,OCESN037103R0200232267,"37103",1,,
OCESN-87444000-87411017,34,OCESN037101R0200232336,"37101",1,,
OCESN-87444000-87411017,34,OCESN036850R0200232257,"36850",0,,
OCESN-87444000-87411017,34,OCESN036852R0200232287,"36852",0,,
OCE610,7,OCESN036871R0201967697,"36871",1,,
OCE610,3,OCESN036871R0201067693,"36871",1,,
OCE610,4,OCESN036871R0201767684,"36871",1,,
OCE610,29,OCESN036872R0201767688,"36872",0,,
OCE610,3,OCESN036872R0201667689,"36872",0,,
OCESN-87447680-87391102,32,OCESN003445F0100560987,"3445",1,,
OCESN-87447680-87391102,6499,OCESN003443F0101561004,"3443",1,,
OCESN-87447680-87391102,6495,OCESN003421F0101560974,"3421",1,,
OCESN-87447680-87391102,6491,OCESN003413F0102660961,"3413",1,,
OCESN-87447680-87391102,32,OCESN003435F0100461000,"3435",1,,
OCESN-87447680-87391102,34,OCESN003451F0200361015,"3451",1,,
OCESN-87447680-87391102,610,OCESN003411F0200360937,"3411",1,,
OCESN-87447680-87391102,6503,OCESN003453F0101561026,"3453",1,,
OCESN-87447680-87391102,6497,OCESN003431F0100760983,"3431",1,,
OCESN-87447680-87391102,34,OCESN003441F0100760978,"3441",1,,
OCESN-87447680-87391102,6490,OCESN003417F0100260959,"3417",1,,
OCESN-87447680-87391102,6489,OCESN003432F0101460999,"3432",0,,
OCESN-87447680-87391102,6494,OCESN003420F0102160976,"3420",0,,
OCESN-87447680-87391102,6496,OCESN003430F0102160982,"3430",0,,
OCESN-87447680-87391102,3353,OCESN003440F0100560997,"3440",0,,
OCESN-87447680-87391102,6498,OCESN003440F0100760998,"3440",0,,
OCESN-87447680-87391102,6494,OCESN003440F0100860994,"3440",0,,
OCESN-87447680-87391102,6489,OCESN003454F0101561037,"3454",0,,
OCESN-87447680-87391102,3353,OCESN003450F0201561013,"3450",0,,
OCESN-87447680-87391102,6489,OCESN003412F0101860954,"3412",0,,
OCESN-87447680-87391102,3778,OCESN003410F0102760951,"3410",0,,
OCESN-87447680-87391102,6487,OCESN003410F0102560947,"3410",0,,
OCESN-87447680-87391102,1693,OCESN003410F0101060953,"3410",0,,
OCESN-87447680-87391102,5227,OCESN003412F0100560952,"3412",0,,
OCESN-87447680-87391102,2878,OCESN003450F0201761025,"3450",0,,
OCESN-87447680-87391102,3911,OCESN003454F0100761027,"3454",0,,
OCESN-87447680-87391102,6501,OCESN003444F0100461011,"3444",0,,
OCESN-87447680-87391102,6493,OCESN003420F0101960967,"3420",0,,
OCESN-87447680-87391102,5227,OCESN003432F0100660992,"3432",0,,
OCESN-87447680-87391102,468,OCESN003430F0100960989,"3430",0,,
OCESN-87447680-87391102,248,OCESN003410F0100860945,"3410",0,,
OCESN-87447680-87391102,6500,OCESN003444F0100561008,"3444",0,,
OCESN-87447680-87391102,6492,OCESN003420F0101860965,"3420",0,,
OCESN-87444539-87391102,6489,OCESN013272F0100867523,"13272",0,,
OCESN-87444539-87391102,5227,OCESN013272F0100367522,"13272",0,,
OCESN-87444000-87571000,13218,OCESN013020F0200967351,"13020",0,,
OCESN-87444000-87571000,3759,OCESN013022F0100467350,"13022",0,,
OCESN-87444000-87571000,1344,OCESN013026F0100267356,"13026",0,,
OCESN-87444000-87571000,1425,OCESN013030F0100667368,"13030",0,,
OCESN-87444000-87571000,1344,OCESN013036F0200167373,"13036",0,,
OCESN-87444000-87571000,1593,OCESN013032F0200467369,"13032",0,,
OCESN-87444000-87571000,425,OCESN013030F0100767365,"13030",0,,
OCESN-87444000-87571000,610,OCESN013030F0100467361,"13030",0,,
OCESN-87449330-87448084,71,OCESN036681R0500532262,"36681",1,,
OCESN-87449330-87448084,65,OCESN036675R0500532322,"36675",1,,
OCESN-87449330-87448084,71,OCESN036673R0500532256,"36673",1,,
OCESN-87449330-87448084,34,OCESN036683R0400432246,"36683",1,,
OCESN-87449330-87448084,32,OCESN036679R0400432375,"36679",1,,
OCESN-87449330-87448084,34,OCESN036671R0500532324,"36671",1,,
OCESN-87449330-87448084,444,OCESN036678R1001032304,"36678",0,,
OCESN-87449330-87448084,643,OCESN036678R1201232305,"36678",0,,
OCESN-87449330-87448084,44,OCESN036676R0500532248,"36676",0,,
OCESN-87449330-87448084,44,OCESN036672R0600632226,"36672",0,,
OCESN-87449330-87448084,44,OCESN036680R0500532314,"36680",0,,
OCESN-87449330-87448084,57,OCESN036670R0600632371,"36670",0,,
OCESN-87449330-87448084,57,OCESN036674R0900932373,"36674",0,,
OCESN-87444539-87448001,1259,OCESN036651R0400432243,"36651",1,,
OCESN-87444539-87448001,1608,OCESN036641R0200232351,"36641",1,,
OCESN-87444539-87448001,1602,OCESN036643R0300332326,"36643",1,,
OCESN-87444539-87448001,32,OCESN036655R0300332313,"36655",1,,
OCESN-87444539-87448001,32,OCESN036649R0700732358,"36649",1,,
OCESN-87444539-87448001,34,OCESN036645R0500532367,"36645",1,,
OCESN-87444539-87448001,33,OCESN036649R0600632365,"36649",1,,
OCESN-87444539-87448001,44,OCESN036649R0500532364,"36649",1,,
OCESN-87444539-87448001,823,OCESN036653R0300332266,"36653",1,,
OCESN-87444539-87448001,32,OCESN036651R0300332245,"36651",1,,
OCESN-87444539-87448001,32,OCESN036654R0600632293,"36654",0,,
OCESN-87444539-87448001,34,OCESN036646R0300332325,"36646",0,,
OCESN-87444539-87448001,2656,OCESN036642R0200232281,"36642",0,,
OCESN-87444539-87448001,83,OCESN036640R0300332366,"36640",0,,
OCESN-87444539-87448001,34,OCESN036652R0400432270,"36652",0,,
OCESN-87444539-87448001,2656,OCESN036644R0200232309,"36644",0,,
OCESN-87444539-87448001,823,OCESN036660R0400432312,"36660",0,,
OCESN-87444539-87448001,44,OCESN036648R0500532294,"36648",0,,
OCESN-87444539-87448001,33,OCESN036650R0200232230,"36650",0,,
OCESN-87444539-87449330,33,OCESN036693R0500532342,"36693",1,,
OCESN-87444539-87449330,32,OCESN036691R0300332289,"36691",1,,
OCESN-87444539-87449330,34,OCESN036690R0500532300,"36690",0,,
OCE372847,3,OCESN036701R0400432361,"36701",1,,
OCE372847,3,OCESN036704R0400432310,"36704",0,,
OCE372847,3,OCESN036730R0100132295,"36730",0,,
OCESN-87393488-87444638,34,OCESN036730R0200232296,"36730",0,,
OCESN-87444711-87444638,34,OCESN036704R0500532311,"36704",0,,
OCESN-87321992-87447698,71,OCESN036871R1301332349,"36871",1,,
OCESN-87321992-87447698,610,OCESN036871R0201867687,"36871",1,,
OCESN-87321992-87447698,34,OCESN036871R1401432347,"36871",1,,
OCESN-87321992-87447698,65,OCESN036872R1501532379,"36872",0,,
OCESN-87321992-87447698,610,OCESN036872R0201867692,"36872",0,,
OCESN-87444638-87444562,34,OCESN036701R0600632359,"36701",1,,
OCE616989,3,OCESN030355R0100135707,"30355",1,,
OCE616989,3,OCESN030359R0100135858,"30359",1,,
OCE616989,7,OCESN030365R0100135920,"30365",1,,
OCE616989,4,OCESN030363R0100135657,"30363",1,,
OCE616989,3,OCESN030357R0100135872,"30357",1,,
OCE616989,4,OCESN030361R0100135629,"30361",1,,
OCE616989,3,OCESN030358R0100135736,"30358",0,,
OCE616989,3,OCESN030356R0100135727,"30356",0,,
OCE616989,3,OCESN030360R0100135759,"30360",0,,
OCE616989,4,OCESN030354R0200235703,"30354",0,,
OCE616989,7,OCESN030364R0100135700,"30364",0,,
OCE616989,4,OCESN030362R0100135740,"30362",0,,
OCE645627,3967,OCESN400547R0100132396,"400547",1,,
OCE645627,3967,OCESN400548R0100132395,"400548",0,,
OCE645599,3968,OCESN400037R0100132397,"400037",1,,
OCE645599,3183,OCESN400557R0100132401,"400557",1,,
OCE645599,3968,OCESN400036R0100132398,"400036",0,,
OCE645599,3969,OCESN400562R0100132400,"400562",0,,
OCE645593,723,OCESN400009R0100132440,"400009",1,,
OCE645593,3970,OCESN400013R0100132429,"400013",1,,
OCE645593,3970,OCESN400011R0100132435,"400011",1,,
OCE645593,723,OCESN400007R0100132457,"400007",1,,
OCE645593,723,OCESN400008R0100132431,"400008",0,,
OCE645593,3970,OCESN400012R0100132452,"400012",0,,
OCE645593,723,OCESN400006R0100132446,"400006",0,,
OCE645593,3970,OCESN400010R0100132430,"400010",0,,
OCESN-87182014-87182816,4060,OCESN400261R0200235556,"400261",1,,
OCESN-87182014-87182816,3265,OCESN030275R0200235874,"30275",1,,
OCESN-87182014-87182816,4066,OCESN400089R0300335607,"400089",1,,
OCESN-87182014-87182816,3265,OCESN030273R0200235710,"30273",1,,
OCESN-87182014-87182816,3265,OCESN030276R0300335921,"30276",0,,
OCESN-87182014-87182816,3265,OCESN030274R0200235837,"30274",0,,
OCESN-87182014-87182816,4061,OCESN400260R0300335565,"400260",0,,
OCESN-87182014-87182816,4066,OCESN400088R0200235591,"400088",0,,
OCESN-87212027-87214056,3265,OCESN030149R0200235825,"30149",1,,
OCESN-87212027-87214056,3265,OCESN030148R0200235907,"30148",0,,
OCESN-87214783-87212027,33,OCESN030380R0300335881,"30380",0,,
OCESN-87213058-87212027,3265,OCESN030055R0200235880,"30055",1,,
OCESN-87213058-87212027,33,OCESN030057R0200235615,"30057",1,,
